8412499,1223,,treats,,Hydrocortisone,,,,obesity disorder,,,,,
8248241,1224,,treats,,Hydrocortisone,,,,Sepsis,,,,,
8061437,1225,,treats,,Hydrocortisone,,,,congenital adrenal hyperplasia,,,,,
8054429,1226,,treats,,Hydrocortisone,,,,borderline personality disorder,,,,,
7996696,1227,,treats,,Hydrocortisone,,,,toxic shock syndrome,,,,,
7882717,1228,,treats,,Hydrocortisone,,,,castration-resistant prostate carcinoma,,,,,
7698304,1229,,treats,,Hydrocortisone,,,,otitis externa,,,,,
7584436,1230,,treats,,Hydrocortisone,,,,Crohn disease,,,,,
7432481,1231,,treats,,Hydrocortisone,,,,pancreatitis,,,,,
7402054,1232,,treats,,Hydrocortisone,,,,fibromyalgia,,,,,
7378370,1233,,treats,,Hydrocortisone,,,,chronic primary adrenal insufficiency,,,,,
7363431,1234,,treats,,Hydrocortisone,,,,asthma,,,,,
27127545,1235,,treats,,Methylprednisolone,,,,lymphoproliferative syndrome,,,,,
26450412,1236,,treats,,Methylprednisolone,,,,leukemia,,,,,
26339812,1237,,treats,,Methylprednisolone,,,,alcoholic hepatitis,,,,,
26307075,1238,,treats,,Methylprednisolone,,,,psoriatic arthritis,,,,,
26279366,1239,,treats,,Methylprednisolone,,,,angioimmunoblastic T-cell lymphoma,,,,,
25738014,1240,,treats,,Methylprednisolone,,,,ankylosing spondylitis,,,,,
25734987,1241,,treats,,Methylprednisolone,,,,non-Hodgkin lymphoma,,,,,
25642231,1242,,treats,,Methylprednisolone,,,,heart disorder,,,,,
25366540,1243,,treats,,Methylprednisolone,,,,myopathy,,,,,
24273559,1244,,treats,,Methylprednisolone,,,,Abdominal pain,,,,,
23772707,1245,,treats,,Methylprednisolone,,,,cardiac arrest,,,,,
23209303,1246,,treats,,Methylprednisolone,,,,respiratory system disorder,,,,,
23116362,1247,,treats,,Methylprednisolone,,,,pneumocystosis,,,,,
22495912,1248,,treats,,Methylprednisolone,,,,myocarditis,,,,,
19962298,1249,,treats,,Methylprednisolone,,,,Hodgkins lymphoma,,,,,
19674675,1250,,treats,,Methylprednisolone,,,,microscopic polyangiitis,,,,,
19534575,1251,,treats,,Methylprednisolone,,,,anterior ischemic optic neuropathy,,,,,
18427985,1252,,treats,,Methylprednisolone,,,,osteoarthritis,,,,,
18276332,1253,,treats,,Methylprednisolone,,,,plantar fasciitis,,,,,
18008318,1254,,treats,,Methylprednisolone,,,,dermatomyositis,,,,,
17478785,1255,,treats,,Methylprednisolone,,,,nasal cavity polyp,,,,,
15407991,1256,,treats,,Methylprednisolone,,,,radiculopathy,,,,,
14897628,1257,,treats,,Methylprednisolone,,,,neuromyelitis optica,,,,,
14825096,1258,,treats,,Methylprednisolone,,,,West syndrome,,,,,
14690661,1259,,treats,,Methylprednisolone,,,,Meniere disease,,,,,
14636779,1260,,treats,,Methylprednisolone,,,,neoplasm,,,,,
14398238,1261,,treats,,Methylprednisolone,,,,IgA glomerulonephritis,,,,,
14232595,1262,,treats,,Methylprednisolone,,,,membranous glomerulonephritis,,,,,
14027935,1263,,treats,,Methylprednisolone,,,,diffuse large B-cell lymphoma,,,,,
13679356,1264,,treats,,Methylprednisolone,,,,hemophagocytic syndrome,,,,,
13619118,1265,,treats,,Methylprednisolone,,,,chronic obstructive pulmonary disease,,,,,
13533673,1266,,treats,,Methylprednisolone,,,,macrophage activation syndrome,,,,,
13161419,1267,,treats,,Methylprednisolone,,,,systemic sclerosis,,,,,
13096165,1268,,treats,,Methylprednisolone,,,,optic nerve disorder,,,,,
12975348,1269,,treats,,Methylprednisolone,,,,mature T-cell and NK-cell non-Hodgkin lymphoma,,,,,
12450216,1270,,treats,,Methylprednisolone,,,,bronchopulmonary dysplasia,,,,,
11895116,1271,,treats,,Methylprednisolone,,,,plasma cell myeloma,,,,,
11882768,1272,,treats,,Methylprednisolone,,,,Cognitive impairment,,,,,
11547088,1273,,treats,,Methylprednisolone,,,,thrombotic thrombocytopenic purpura,,,,,
11313619,1274,,treats,,Methylprednisolone,,,,vestibular neuronitis,,,,,
10801960,1275,,treats,,Methylprednisolone,,,,B-cell chronic lymphocytic leukemia,,,,,
10634179,1276,,treats,,Methylprednisolone,,,,Crohn disease,,,,,
10341065,1277,,treats,,Methylprednisolone,,,,severe acute respiratory syndrome,,,,,
10289517,1278,,treats,,Methylprednisolone,,,,graft versus host disease,,,,,
10221573,1279,,treats,,Methylprednisolone,,,,myeloproliferative neoplasm,,,,,
10136260,1280,,treats,,Methylprednisolone,,,,acute lymphoblastic leukemia,,,,,
10049014,1281,,treats,,Methylprednisolone,,,,"dermatitis, atopic",,,,,
9980473,1282,,treats,,Methylprednisolone,,,,immunoglobulin a vasculitis,,,,,
9720542,1283,,treats,,Methylprednisolone,,,,lupus nephritis,,,,,
8761529,1284,,treats,,Methylprednisolone,,,,asthma,,,,,
8588816,1285,,treats,,Methylprednisolone,,,,Bell's palsy,,,,,
8568939,1286,,treats,,Methylprednisolone,,,,myasthenia gravis,,,,,
8562694,1287,,treats,,Methylprednisolone,,,,endocrine exophthalmos,,,,,
8503951,1288,,treats,,Methylprednisolone,,,,ulcerative colitis,,,,,
8464737,1289,,treats,,Methylprednisolone,,,,kidney disorder,,,,,
8427466,1290,,treats,,Methylprednisolone,,,,sinusitis,,,,,
8330903,1291,,treats,,Methylprednisolone,,,,systemic lupus erythematosus,,,,,
8291810,1292,,treats,,Methylprednisolone,,,,pneumonia,,,,,
8227578,1293,,treats,,Methylprednisolone,,,,mucocutaneous lymph node syndrome,,,,,
8095661,1294,,treats,,Methylprednisolone,,,,carpal tunnel syndrome,,,,,
8083160,1295,,treats,,Methylprednisolone,,,,thrombocytopenia,,,,,
8063034,1296,,treats,,Methylprednisolone,,,,granulomatosis with polyangiitis,,,,,
8018847,1297,,treats,,Methylprednisolone,,,,Pain,,,,,
7905007,1298,,treats,,Methylprednisolone,,,,chronic progressive multiple sclerosis,,,,,
7853881,1299,,treats,,Methylprednisolone,,,,rheumatoid arthritis,,,,,
7827490,1300,,treats,,Methylprednisolone,,,,optic neuritis,,,,,
7808987,1301,,treats,,Methylprednisolone,,,,autoimmune thrombocytopenic purpura,,,,,
7700869,1302,,treats,,Methylprednisolone,,,,Edema,,,,,
7668594,1303,,treats,,Methylprednisolone,,,,multiple sclerosis,,,,,
7649490,1304,,treats,,Methylprednisolone,,,,aplastic anemia,,,,,
7552935,1305,,treats,,Methylprednisolone,,,,Inflammation,,,,,
7483648,1306,,treats,,Methylprednisolone,,,,adult acute respiratory distress syndrome,,,,,
7432980,1307,,treats,,Methylprednisolone,,,,myelodysplastic syndrome,,,,,
16097513,1308,,treats,,Cefotaxime,,,,osteomyelitis,,,,,
15119078,1309,,treats,,Cefotaxime,,,,peritonitis,,,,,
11176033,1310,,treats,,Cefotaxime,,,,Sepsis,,,,,
8153267,1311,,treats,,Cefotaxime,,,,bacterial infectious disease,,,,,
26980543,1312,,treats,,Ceftriaxone,,,,Lyme disease,,,,,
26401802,1313,,treats,,Ceftriaxone,,,,Sepsis,,,,,
18413392,1314,,treats,,Ceftriaxone,,,,bacterial pneumonia,,,,,
25810060,1315,,treats,,Gefarnate,,,,gastric ulcer,,,,,
25784688,1316,,treats,,Gefarnate,,,,duodenal ulcer,,,,,
19702373,1317,,treats,,Gefarnate,,,,peptic ulcer disease,,,,,
22023951,1318,,treats,,Regadenoson,,,,coronary artery disorder,,,,,
13297277,1319,,treats,,Meldonium,,,,Ischemic stroke,,,,,
25624167,1320,,treats,,Neobiotic,,,,pneumonia,,,,,
11022701,1321,,treats,,Neobiotic,,,,bacterial infectious disease with sepsis,,,,,
24398401,1322,,treats,,BLINATUMOMAB,,,,B-cell chronic lymphocytic leukemia,,,,,
23073290,1323,,treats,,BLINATUMOMAB,,,,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,,,,,
21932754,1324,,treats,,BLINATUMOMAB,,,,acute lymphoblastic leukemia,,,,,
21720587,1325,,treats,,BLINATUMOMAB,,,,lymphoma,,,,,
9387116,1326,,physically interacts with,,Ciprofloxacin,,,,DNA Gyrase,,,,,
8212496,1327,,physically interacts with,,Ciprofloxacin,,,,DNA Gyrase,,,,,
7781719,1328,,affects,,Ciprofloxacin,,,,DNA Gyrase,,,,,
18400322,1329,,affects,,Ciprofloxacin,,,,DNA Gyrase,,,,,
24010235,1330,,treats,,Ciprofloxacin,,,,chronic bronchitis,,,,,
22484062,1331,,treats,,Ciprofloxacin,,,,amyotrophic lateral sclerosis,,,,,
21488232,1332,,treats,,Ciprofloxacin,,,,Infection,,,,,
20040173,1333,,treats,,Ciprofloxacin,,,,lymphoma,,,,,
19067853,1334,,treats,,Ciprofloxacin,,,,B-cell chronic lymphocytic leukemia,,,,,
14572951,1335,,treats,,Ciprofloxacin,,,,hearing loss disorder,,,,,
14398199,1336,,treats,,Ciprofloxacin,,,,sinusitis,,,,,
14311974,1337,,treats,,Ciprofloxacin,,,,liver abscess (disease),,,,,
14284683,1338,,treats,,Ciprofloxacin,,,,gastroenteritis,,,,,
14141218,1339,,treats,,Ciprofloxacin,,,,castration-resistant prostate carcinoma,,,,,
14005051,1340,,treats,,Ciprofloxacin,,,,acute myeloid leukemia,,,,,
13846017,1341,,treats,,Ciprofloxacin,,,,lung disorder,,,,,
13663890,1342,,treats,,Ciprofloxacin,,,,otitis media,,,,,
11840711,1343,,treats,,Ciprofloxacin,,,,cataract,,,,,
11684450,1344,,treats,,Ciprofloxacin,,,,cystitis,,,,,
11679354,1345,,treats,,Ciprofloxacin,,,,Pseudomonas infection,,,,,
11628762,1346,,treats,,Ciprofloxacin,,,,endophthalmitis,,,,,
11564697,1347,,treats,,Ciprofloxacin,,,,chronic obstructive pulmonary disease,,,,,
11304087,1348,,treats,,Ciprofloxacin,,,,eye infectious disorder,,,,,
11059709,1349,,treats,,Ciprofloxacin,,,,abscess,,,,,
10087799,1350,,treats,,Ciprofloxacin,,,,bacterial infectious disease,,,,,
10013051,1351,,treats,,Ciprofloxacin,,,,plague,,,,,
10002223,1352,,treats,,Ciprofloxacin,,,,anthrax infection,,,,,
9704134,1353,,treats,,Ciprofloxacin,,,,bronchiectasis,,,,,
9552171,1354,,treats,,Ciprofloxacin,,,,otitis externa,,,,,
9504629,1355,,treats,,Ciprofloxacin,,,,Sepsis,,,,,
9281470,1356,,treats,,Ciprofloxacin,,,,prostatitis,,,,,
8956827,1357,,treats,,Ciprofloxacin,,,,Abdominal Infection,,,,,
8754779,1358,,treats,,Ciprofloxacin,,,,rhinoscleroma,,,,,
8350437,1359,,treats,,Ciprofloxacin,,,,pyelonephritis,,,,,
8337570,1360,,treats,,Ciprofloxacin,,,,bacterial infectious disease with sepsis,,,,,
8194797,1361,,treats,,Ciprofloxacin,,,,neutropenia,,,,,
8190776,1362,,treats,,Ciprofloxacin,,,,peritonitis,,,,,
8088120,1363,,treats,,Ciprofloxacin,,,,Fever,,,,,
7880629,1364,,treats,,Ciprofloxacin,,,,osteomyelitis,,,,,
7798648,1365,,treats,,Ciprofloxacin,,,,cystic fibrosis,,,,,
7544699,1366,,treats,,Ciprofloxacin,,,,diarrheal disease,,,,,
7423320,1367,,treats,,Ciprofloxacin,,,,typhoid fever,,,,,
7337248,1368,,treats,,Ciprofloxacin,,,,pneumonia,,,,,
7228759,1369,,treats,,Ciprofloxacin,,,,infectious disease,,,,,
7163480,1370,,treats,,Ciprofloxacin,,,,Crohn disease,,,,,
10607698,1371,,treats,,Chloramphenicol,,,,bacterial infectious disease,,,,,
9528501,1372,,treats,,Chloramphenicol,,,,osteomyelitis,,,,,
7351604,1373,,treats,,Chloramphenicol,,,,eye infectious disorder,,,,,
24500158,1374,,treats,,Rebamipide,,,,gastroesophageal reflux disease,,,,,
