Predicate ID,Triple,Sentence ID,Sentence,Question,Label,Reference
12767794,Prednisolone treats pneumonia,568,"Prednisolone is only found in individuals that have used or taken this drug. It is a glucocorticoid with the general properties of the corticosteroids. It is the drug of choice for all conditions in which routine systemic corticosteroid therapy is indicated, except adrenal deficiency states. [PubChem]Glucocorticoids such as Prednisolone can inhibit leukocyte infiltration at the site of inflammation, interfere with mediators of inflammatory response, and suppress humoral immune responses. The antiinflammatory actions of glucocorticoids are thought to involve phospholipase A2 inhibitory proteins, lipocortins, which control the biosynthesis of potent mediators of inflammation such as prostaglandins and leukotrienes. Prednisolone reduces inflammatory reaction by limiting the capillary dilatation and permeability of the vascular structures. These compounds restrict the accumulation of polymorphonuclear leukocytes and macrophages and reduce the release of vasoactive kinins. Recent research suggests that corticosteroids may inhibit the release of arachidonic acid from phospholipids, thereby reducing the formation of prostaglandins. Prednisolone is a glucocorticoid receptor agonist. On binding, the corticoreceptor-ligand complex translocates itself into the cell nucleus, where it binds to many glucocorticoid response elements (GRE) in the promoter region of the target genes. The DNA bound receptor then interacts with basic transcription factors, causing an increase or decrease in expression of specific target genes, including suppression of IL2 (interleukin 2) expression.","Is the triple Prednisolone treats pneumonia supported by the sentence Prednisolone is only found in individuals that have used or taken this drug. It is a glucocorticoid with the general properties of the corticosteroids. It is the drug of choice for all conditions in which routine systemic corticosteroid therapy is indicated, except adrenal deficiency states. [PubChem]Glucocorticoids such as Prednisolone can inhibit leukocyte infiltration at the site of inflammation, interfere with mediators of inflammatory response, and suppress humoral immune responses. The antiinflammatory actions of glucocorticoids are thought to involve phospholipase A2 inhibitory proteins, lipocortins, which control the biosynthesis of potent mediators of inflammation such as prostaglandins and leukotrienes. Prednisolone reduces inflammatory reaction by limiting the capillary dilatation and permeability of the vascular structures. These compounds restrict the accumulation of polymorphonuclear leukocytes and macrophages and reduce the release of vasoactive kinins. Recent research suggests that corticosteroids may inhibit the release of arachidonic acid from phospholipids, thereby reducing the formation of prostaglandins. Prednisolone is a glucocorticoid receptor agonist. On binding, the corticoreceptor-ligand complex translocates itself into the cell nucleus, where it binds to many glucocorticoid response elements (GRE) in the promoter region of the target genes. The DNA bound receptor then interacts with basic transcription factors, causing an increase or decrease in expression of specific target genes, including suppression of IL2 (interleukin 2) expression.",True,http://en.wikipedia.org/wiki/pneumonia
30350207,Isotretinoin treats neoplasm,1066,"A naturally-occurring retinoic acid with potential antineoplastic activity. Isotretinoin binds to and activates nuclear retinoic acid receptors (RARs); activated RARs serve as transcription factors that promote cell differentiation and apoptosis. This agent also exhibits immunomodulatory and anti-inflammatory responses and inhibits ornithine decarboxylase, thereby decreasing polyamine synthesis and keratinization. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C603"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C603"" NCI Thesaurus); An orally- and topically-active naturally-occurring retinoic acid with antineoplastic, chemopreventive, teratogenic, and embryotoxic activities. Alitretinoin binds to and activates nuclear retinoic acid receptors (RAR) and retinoid X receptors (RXR); these activated receptors act as transcription factors, regulating gene expression that results in the inhibition of cell proliferation, induction of cell differentiation, and apoptosis of both normal cells and tumor cells. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C1574"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C1574"" NCI Thesaurus); An orally- and topically-active naturally-occurring retinoic acid with antineoplastic, chemopreventive, teratogenic, and embryotoxic activities. Alitretinoin binds to and activates nuclear retinoic acid receptors (RAR) and retinoid X receptors (RXR); these activated receptors act as transcription factors, regulating gene expression that results in the inhibition of cell proliferation, induction of cell differentiation, and apoptosis of both normal cells and tumor cells.; A naturally-occurring retinoic acid with potential antineoplastic activity. Isotretinoin binds to and activates nuclear retinoic acid receptors (RARs); activated RARs serve as transcription factors that promote cell differentiation and apoptosis. This agent also exhibits immunomodulatory and anti-inflammatory responses and inhibits ornithine decarboxylase, thereby decreasing polyamine synthesis and keratinization.; A topical dermatologic agent that is used in the treatment of ACNE VULGARIS and several other skin diseases. The drug has teratogenic and other adverse effects.; UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109","Is the triple Isotretinoin treats neoplasm supported by the sentence A naturally-occurring retinoic acid with potential antineoplastic activity. Isotretinoin binds to and activates nuclear retinoic acid receptors (RARs); activated RARs serve as transcription factors that promote cell differentiation and apoptosis. This agent also exhibits immunomodulatory and anti-inflammatory responses and inhibits ornithine decarboxylase, thereby decreasing polyamine synthesis and keratinization. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C603"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C603"" NCI Thesaurus); An orally- and topically-active naturally-occurring retinoic acid with antineoplastic, chemopreventive, teratogenic, and embryotoxic activities. Alitretinoin binds to and activates nuclear retinoic acid receptors (RAR) and retinoid X receptors (RXR); these activated receptors act as transcription factors, regulating gene expression that results in the inhibition of cell proliferation, induction of cell differentiation, and apoptosis of both normal cells and tumor cells. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C1574"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C1574"" NCI Thesaurus); An orally- and topically-active naturally-occurring retinoic acid with antineoplastic, chemopreventive, teratogenic, and embryotoxic activities. Alitretinoin binds to and activates nuclear retinoic acid receptors (RAR) and retinoid X receptors (RXR); these activated receptors act as transcription factors, regulating gene expression that results in the inhibition of cell proliferation, induction of cell differentiation, and apoptosis of both normal cells and tumor cells.; A naturally-occurring retinoic acid with potential antineoplastic activity. Isotretinoin binds to and activates nuclear retinoic acid receptors (RARs); activated RARs serve as transcription factors that promote cell differentiation and apoptosis. This agent also exhibits immunomodulatory and anti-inflammatory responses and inhibits ornithine decarboxylase, thereby decreasing polyamine synthesis and keratinization.; A topical dermatologic agent that is used in the treatment of ACNE VULGARIS and several other skin diseases. The drug has teratogenic and other adverse effects.; UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109",False,https://orcid.org/0000-0002-6601-2165
30341297,Isotretinoin treats acne,1066,"A naturally-occurring retinoic acid with potential antineoplastic activity. Isotretinoin binds to and activates nuclear retinoic acid receptors (RARs); activated RARs serve as transcription factors that promote cell differentiation and apoptosis. This agent also exhibits immunomodulatory and anti-inflammatory responses and inhibits ornithine decarboxylase, thereby decreasing polyamine synthesis and keratinization. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C603"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C603"" NCI Thesaurus); An orally- and topically-active naturally-occurring retinoic acid with antineoplastic, chemopreventive, teratogenic, and embryotoxic activities. Alitretinoin binds to and activates nuclear retinoic acid receptors (RAR) and retinoid X receptors (RXR); these activated receptors act as transcription factors, regulating gene expression that results in the inhibition of cell proliferation, induction of cell differentiation, and apoptosis of both normal cells and tumor cells. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C1574"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C1574"" NCI Thesaurus); An orally- and topically-active naturally-occurring retinoic acid with antineoplastic, chemopreventive, teratogenic, and embryotoxic activities. Alitretinoin binds to and activates nuclear retinoic acid receptors (RAR) and retinoid X receptors (RXR); these activated receptors act as transcription factors, regulating gene expression that results in the inhibition of cell proliferation, induction of cell differentiation, and apoptosis of both normal cells and tumor cells.; A naturally-occurring retinoic acid with potential antineoplastic activity. Isotretinoin binds to and activates nuclear retinoic acid receptors (RARs); activated RARs serve as transcription factors that promote cell differentiation and apoptosis. This agent also exhibits immunomodulatory and anti-inflammatory responses and inhibits ornithine decarboxylase, thereby decreasing polyamine synthesis and keratinization.; A topical dermatologic agent that is used in the treatment of ACNE VULGARIS and several other skin diseases. The drug has teratogenic and other adverse effects.; UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109","Is the triple Isotretinoin treats acne supported by the sentence A naturally-occurring retinoic acid with potential antineoplastic activity. Isotretinoin binds to and activates nuclear retinoic acid receptors (RARs); activated RARs serve as transcription factors that promote cell differentiation and apoptosis. This agent also exhibits immunomodulatory and anti-inflammatory responses and inhibits ornithine decarboxylase, thereby decreasing polyamine synthesis and keratinization. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C603"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C603"" NCI Thesaurus); An orally- and topically-active naturally-occurring retinoic acid with antineoplastic, chemopreventive, teratogenic, and embryotoxic activities. Alitretinoin binds to and activates nuclear retinoic acid receptors (RAR) and retinoid X receptors (RXR); these activated receptors act as transcription factors, regulating gene expression that results in the inhibition of cell proliferation, induction of cell differentiation, and apoptosis of both normal cells and tumor cells. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C1574"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C1574"" NCI Thesaurus); An orally- and topically-active naturally-occurring retinoic acid with antineoplastic, chemopreventive, teratogenic, and embryotoxic activities. Alitretinoin binds to and activates nuclear retinoic acid receptors (RAR) and retinoid X receptors (RXR); these activated receptors act as transcription factors, regulating gene expression that results in the inhibition of cell proliferation, induction of cell differentiation, and apoptosis of both normal cells and tumor cells.; A naturally-occurring retinoic acid with potential antineoplastic activity. Isotretinoin binds to and activates nuclear retinoic acid receptors (RARs); activated RARs serve as transcription factors that promote cell differentiation and apoptosis. This agent also exhibits immunomodulatory and anti-inflammatory responses and inhibits ornithine decarboxylase, thereby decreasing polyamine synthesis and keratinization.; A topical dermatologic agent that is used in the treatment of ACNE VULGARIS and several other skin diseases. The drug has teratogenic and other adverse effects.; UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109",False,http://en.wikipedia.org/wiki/sebaceous_gland#clinical_significance
11013570,Prednisolone related to leukemia,568,"Prednisolone is only found in individuals that have used or taken this drug. It is a glucocorticoid with the general properties of the corticosteroids. It is the drug of choice for all conditions in which routine systemic corticosteroid therapy is indicated, except adrenal deficiency states. [PubChem]Glucocorticoids such as Prednisolone can inhibit leukocyte infiltration at the site of inflammation, interfere with mediators of inflammatory response, and suppress humoral immune responses. The antiinflammatory actions of glucocorticoids are thought to involve phospholipase A2 inhibitory proteins, lipocortins, which control the biosynthesis of potent mediators of inflammation such as prostaglandins and leukotrienes. Prednisolone reduces inflammatory reaction by limiting the capillary dilatation and permeability of the vascular structures. These compounds restrict the accumulation of polymorphonuclear leukocytes and macrophages and reduce the release of vasoactive kinins. Recent research suggests that corticosteroids may inhibit the release of arachidonic acid from phospholipids, thereby reducing the formation of prostaglandins. Prednisolone is a glucocorticoid receptor agonist. On binding, the corticoreceptor-ligand complex translocates itself into the cell nucleus, where it binds to many glucocorticoid response elements (GRE) in the promoter region of the target genes. The DNA bound receptor then interacts with basic transcription factors, causing an increase or decrease in expression of specific target genes, including suppression of IL2 (interleukin 2) expression.","Is the triple Prednisolone related to leukemia supported by the sentence Prednisolone is only found in individuals that have used or taken this drug. It is a glucocorticoid with the general properties of the corticosteroids. It is the drug of choice for all conditions in which routine systemic corticosteroid therapy is indicated, except adrenal deficiency states. [PubChem]Glucocorticoids such as Prednisolone can inhibit leukocyte infiltration at the site of inflammation, interfere with mediators of inflammatory response, and suppress humoral immune responses. The antiinflammatory actions of glucocorticoids are thought to involve phospholipase A2 inhibitory proteins, lipocortins, which control the biosynthesis of potent mediators of inflammation such as prostaglandins and leukotrienes. Prednisolone reduces inflammatory reaction by limiting the capillary dilatation and permeability of the vascular structures. These compounds restrict the accumulation of polymorphonuclear leukocytes and macrophages and reduce the release of vasoactive kinins. Recent research suggests that corticosteroids may inhibit the release of arachidonic acid from phospholipids, thereby reducing the formation of prostaglandins. Prednisolone is a glucocorticoid receptor agonist. On binding, the corticoreceptor-ligand complex translocates itself into the cell nucleus, where it binds to many glucocorticoid response elements (GRE) in the promoter region of the target genes. The DNA bound receptor then interacts with basic transcription factors, causing an increase or decrease in expression of specific target genes, including suppression of IL2 (interleukin 2) expression.",True,http://en.wikipedia.org/wiki/leukemia
10623724,Prednisolone related to hemolytic anemia,568,"Prednisolone is only found in individuals that have used or taken this drug. It is a glucocorticoid with the general properties of the corticosteroids. It is the drug of choice for all conditions in which routine systemic corticosteroid therapy is indicated, except adrenal deficiency states. [PubChem]Glucocorticoids such as Prednisolone can inhibit leukocyte infiltration at the site of inflammation, interfere with mediators of inflammatory response, and suppress humoral immune responses. The antiinflammatory actions of glucocorticoids are thought to involve phospholipase A2 inhibitory proteins, lipocortins, which control the biosynthesis of potent mediators of inflammation such as prostaglandins and leukotrienes. Prednisolone reduces inflammatory reaction by limiting the capillary dilatation and permeability of the vascular structures. These compounds restrict the accumulation of polymorphonuclear leukocytes and macrophages and reduce the release of vasoactive kinins. Recent research suggests that corticosteroids may inhibit the release of arachidonic acid from phospholipids, thereby reducing the formation of prostaglandins. Prednisolone is a glucocorticoid receptor agonist. On binding, the corticoreceptor-ligand complex translocates itself into the cell nucleus, where it binds to many glucocorticoid response elements (GRE) in the promoter region of the target genes. The DNA bound receptor then interacts with basic transcription factors, causing an increase or decrease in expression of specific target genes, including suppression of IL2 (interleukin 2) expression.","Is the triple Prednisolone related to hemolytic anemia supported by the sentence Prednisolone is only found in individuals that have used or taken this drug. It is a glucocorticoid with the general properties of the corticosteroids. It is the drug of choice for all conditions in which routine systemic corticosteroid therapy is indicated, except adrenal deficiency states. [PubChem]Glucocorticoids such as Prednisolone can inhibit leukocyte infiltration at the site of inflammation, interfere with mediators of inflammatory response, and suppress humoral immune responses. The antiinflammatory actions of glucocorticoids are thought to involve phospholipase A2 inhibitory proteins, lipocortins, which control the biosynthesis of potent mediators of inflammation such as prostaglandins and leukotrienes. Prednisolone reduces inflammatory reaction by limiting the capillary dilatation and permeability of the vascular structures. These compounds restrict the accumulation of polymorphonuclear leukocytes and macrophages and reduce the release of vasoactive kinins. Recent research suggests that corticosteroids may inhibit the release of arachidonic acid from phospholipids, thereby reducing the formation of prostaglandins. Prednisolone is a glucocorticoid receptor agonist. On binding, the corticoreceptor-ligand complex translocates itself into the cell nucleus, where it binds to many glucocorticoid response elements (GRE) in the promoter region of the target genes. The DNA bound receptor then interacts with basic transcription factors, causing an increase or decrease in expression of specific target genes, including suppression of IL2 (interleukin 2) expression.",True,https://orcid.org/0000-0002-0736-9199
10502737,Prednisolone treats hemolytic anemia,568,"Prednisolone is only found in individuals that have used or taken this drug. It is a glucocorticoid with the general properties of the corticosteroids. It is the drug of choice for all conditions in which routine systemic corticosteroid therapy is indicated, except adrenal deficiency states. [PubChem]Glucocorticoids such as Prednisolone can inhibit leukocyte infiltration at the site of inflammation, interfere with mediators of inflammatory response, and suppress humoral immune responses. The antiinflammatory actions of glucocorticoids are thought to involve phospholipase A2 inhibitory proteins, lipocortins, which control the biosynthesis of potent mediators of inflammation such as prostaglandins and leukotrienes. Prednisolone reduces inflammatory reaction by limiting the capillary dilatation and permeability of the vascular structures. These compounds restrict the accumulation of polymorphonuclear leukocytes and macrophages and reduce the release of vasoactive kinins. Recent research suggests that corticosteroids may inhibit the release of arachidonic acid from phospholipids, thereby reducing the formation of prostaglandins. Prednisolone is a glucocorticoid receptor agonist. On binding, the corticoreceptor-ligand complex translocates itself into the cell nucleus, where it binds to many glucocorticoid response elements (GRE) in the promoter region of the target genes. The DNA bound receptor then interacts with basic transcription factors, causing an increase or decrease in expression of specific target genes, including suppression of IL2 (interleukin 2) expression.","Is the triple Prednisolone treats hemolytic anemia supported by the sentence Prednisolone is only found in individuals that have used or taken this drug. It is a glucocorticoid with the general properties of the corticosteroids. It is the drug of choice for all conditions in which routine systemic corticosteroid therapy is indicated, except adrenal deficiency states. [PubChem]Glucocorticoids such as Prednisolone can inhibit leukocyte infiltration at the site of inflammation, interfere with mediators of inflammatory response, and suppress humoral immune responses. The antiinflammatory actions of glucocorticoids are thought to involve phospholipase A2 inhibitory proteins, lipocortins, which control the biosynthesis of potent mediators of inflammation such as prostaglandins and leukotrienes. Prednisolone reduces inflammatory reaction by limiting the capillary dilatation and permeability of the vascular structures. These compounds restrict the accumulation of polymorphonuclear leukocytes and macrophages and reduce the release of vasoactive kinins. Recent research suggests that corticosteroids may inhibit the release of arachidonic acid from phospholipids, thereby reducing the formation of prostaglandins. Prednisolone is a glucocorticoid receptor agonist. On binding, the corticoreceptor-ligand complex translocates itself into the cell nucleus, where it binds to many glucocorticoid response elements (GRE) in the promoter region of the target genes. The DNA bound receptor then interacts with basic transcription factors, causing an increase or decrease in expression of specific target genes, including suppression of IL2 (interleukin 2) expression.",True,https://orcid.org/0000-0002-0736-9199
16960031,Prednisolone related to psoriatic arthritis,568,"Prednisolone is only found in individuals that have used or taken this drug. It is a glucocorticoid with the general properties of the corticosteroids. It is the drug of choice for all conditions in which routine systemic corticosteroid therapy is indicated, except adrenal deficiency states. [PubChem]Glucocorticoids such as Prednisolone can inhibit leukocyte infiltration at the site of inflammation, interfere with mediators of inflammatory response, and suppress humoral immune responses. The antiinflammatory actions of glucocorticoids are thought to involve phospholipase A2 inhibitory proteins, lipocortins, which control the biosynthesis of potent mediators of inflammation such as prostaglandins and leukotrienes. Prednisolone reduces inflammatory reaction by limiting the capillary dilatation and permeability of the vascular structures. These compounds restrict the accumulation of polymorphonuclear leukocytes and macrophages and reduce the release of vasoactive kinins. Recent research suggests that corticosteroids may inhibit the release of arachidonic acid from phospholipids, thereby reducing the formation of prostaglandins. Prednisolone is a glucocorticoid receptor agonist. On binding, the corticoreceptor-ligand complex translocates itself into the cell nucleus, where it binds to many glucocorticoid response elements (GRE) in the promoter region of the target genes. The DNA bound receptor then interacts with basic transcription factors, causing an increase or decrease in expression of specific target genes, including suppression of IL2 (interleukin 2) expression.","Is the triple Prednisolone related to psoriatic arthritis supported by the sentence Prednisolone is only found in individuals that have used or taken this drug. It is a glucocorticoid with the general properties of the corticosteroids. It is the drug of choice for all conditions in which routine systemic corticosteroid therapy is indicated, except adrenal deficiency states. [PubChem]Glucocorticoids such as Prednisolone can inhibit leukocyte infiltration at the site of inflammation, interfere with mediators of inflammatory response, and suppress humoral immune responses. The antiinflammatory actions of glucocorticoids are thought to involve phospholipase A2 inhibitory proteins, lipocortins, which control the biosynthesis of potent mediators of inflammation such as prostaglandins and leukotrienes. Prednisolone reduces inflammatory reaction by limiting the capillary dilatation and permeability of the vascular structures. These compounds restrict the accumulation of polymorphonuclear leukocytes and macrophages and reduce the release of vasoactive kinins. Recent research suggests that corticosteroids may inhibit the release of arachidonic acid from phospholipids, thereby reducing the formation of prostaglandins. Prednisolone is a glucocorticoid receptor agonist. On binding, the corticoreceptor-ligand complex translocates itself into the cell nucleus, where it binds to many glucocorticoid response elements (GRE) in the promoter region of the target genes. The DNA bound receptor then interacts with basic transcription factors, causing an increase or decrease in expression of specific target genes, including suppression of IL2 (interleukin 2) expression.",True,http://en.wikipedia.org/wiki/psoriatic_arthropathy
9109448,Prednisolone treats psoriatic arthritis,568,"Prednisolone is only found in individuals that have used or taken this drug. It is a glucocorticoid with the general properties of the corticosteroids. It is the drug of choice for all conditions in which routine systemic corticosteroid therapy is indicated, except adrenal deficiency states. [PubChem]Glucocorticoids such as Prednisolone can inhibit leukocyte infiltration at the site of inflammation, interfere with mediators of inflammatory response, and suppress humoral immune responses. The antiinflammatory actions of glucocorticoids are thought to involve phospholipase A2 inhibitory proteins, lipocortins, which control the biosynthesis of potent mediators of inflammation such as prostaglandins and leukotrienes. Prednisolone reduces inflammatory reaction by limiting the capillary dilatation and permeability of the vascular structures. These compounds restrict the accumulation of polymorphonuclear leukocytes and macrophages and reduce the release of vasoactive kinins. Recent research suggests that corticosteroids may inhibit the release of arachidonic acid from phospholipids, thereby reducing the formation of prostaglandins. Prednisolone is a glucocorticoid receptor agonist. On binding, the corticoreceptor-ligand complex translocates itself into the cell nucleus, where it binds to many glucocorticoid response elements (GRE) in the promoter region of the target genes. The DNA bound receptor then interacts with basic transcription factors, causing an increase or decrease in expression of specific target genes, including suppression of IL2 (interleukin 2) expression.","Is the triple Prednisolone treats psoriatic arthritis supported by the sentence Prednisolone is only found in individuals that have used or taken this drug. It is a glucocorticoid with the general properties of the corticosteroids. It is the drug of choice for all conditions in which routine systemic corticosteroid therapy is indicated, except adrenal deficiency states. [PubChem]Glucocorticoids such as Prednisolone can inhibit leukocyte infiltration at the site of inflammation, interfere with mediators of inflammatory response, and suppress humoral immune responses. The antiinflammatory actions of glucocorticoids are thought to involve phospholipase A2 inhibitory proteins, lipocortins, which control the biosynthesis of potent mediators of inflammation such as prostaglandins and leukotrienes. Prednisolone reduces inflammatory reaction by limiting the capillary dilatation and permeability of the vascular structures. These compounds restrict the accumulation of polymorphonuclear leukocytes and macrophages and reduce the release of vasoactive kinins. Recent research suggests that corticosteroids may inhibit the release of arachidonic acid from phospholipids, thereby reducing the formation of prostaglandins. Prednisolone is a glucocorticoid receptor agonist. On binding, the corticoreceptor-ligand complex translocates itself into the cell nucleus, where it binds to many glucocorticoid response elements (GRE) in the promoter region of the target genes. The DNA bound receptor then interacts with basic transcription factors, causing an increase or decrease in expression of specific target genes, including suppression of IL2 (interleukin 2) expression.",True,http://en.wikipedia.org/wiki/psoriatic_arthropathy
14742554,Prednisolone treats psoriasis,568,"Prednisolone is only found in individuals that have used or taken this drug. It is a glucocorticoid with the general properties of the corticosteroids. It is the drug of choice for all conditions in which routine systemic corticosteroid therapy is indicated, except adrenal deficiency states. [PubChem]Glucocorticoids such as Prednisolone can inhibit leukocyte infiltration at the site of inflammation, interfere with mediators of inflammatory response, and suppress humoral immune responses. The antiinflammatory actions of glucocorticoids are thought to involve phospholipase A2 inhibitory proteins, lipocortins, which control the biosynthesis of potent mediators of inflammation such as prostaglandins and leukotrienes. Prednisolone reduces inflammatory reaction by limiting the capillary dilatation and permeability of the vascular structures. These compounds restrict the accumulation of polymorphonuclear leukocytes and macrophages and reduce the release of vasoactive kinins. Recent research suggests that corticosteroids may inhibit the release of arachidonic acid from phospholipids, thereby reducing the formation of prostaglandins. Prednisolone is a glucocorticoid receptor agonist. On binding, the corticoreceptor-ligand complex translocates itself into the cell nucleus, where it binds to many glucocorticoid response elements (GRE) in the promoter region of the target genes. The DNA bound receptor then interacts with basic transcription factors, causing an increase or decrease in expression of specific target genes, including suppression of IL2 (interleukin 2) expression.","Is the triple Prednisolone treats psoriasis supported by the sentence Prednisolone is only found in individuals that have used or taken this drug. It is a glucocorticoid with the general properties of the corticosteroids. It is the drug of choice for all conditions in which routine systemic corticosteroid therapy is indicated, except adrenal deficiency states. [PubChem]Glucocorticoids such as Prednisolone can inhibit leukocyte infiltration at the site of inflammation, interfere with mediators of inflammatory response, and suppress humoral immune responses. The antiinflammatory actions of glucocorticoids are thought to involve phospholipase A2 inhibitory proteins, lipocortins, which control the biosynthesis of potent mediators of inflammation such as prostaglandins and leukotrienes. Prednisolone reduces inflammatory reaction by limiting the capillary dilatation and permeability of the vascular structures. These compounds restrict the accumulation of polymorphonuclear leukocytes and macrophages and reduce the release of vasoactive kinins. Recent research suggests that corticosteroids may inhibit the release of arachidonic acid from phospholipids, thereby reducing the formation of prostaglandins. Prednisolone is a glucocorticoid receptor agonist. On binding, the corticoreceptor-ligand complex translocates itself into the cell nucleus, where it binds to many glucocorticoid response elements (GRE) in the promoter region of the target genes. The DNA bound receptor then interacts with basic transcription factors, causing an increase or decrease in expression of specific target genes, including suppression of IL2 (interleukin 2) expression.",True,https://orcid.org/0000-0002-0736-9199
45047885,Pentobarbital treats insomnia,1156,"UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109; A short-acting barbiturate that is effective as a sedative and hypnotic (but not as an anti-anxiety) agent and is usually given orally. It is prescribed more frequently for sleep induction than for sedation but, like similar agents, may lose its effectiveness by the second week of continued administration. (From AMA Drug Evaluations Annual, 1994, p236)","Is the triple Pentobarbital treats insomnia supported by the sentence UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109; A short-acting barbiturate that is effective as a sedative and hypnotic (but not as an anti-anxiety) agent and is usually given orally. It is prescribed more frequently for sleep induction than for sedation but, like similar agents, may lose its effectiveness by the second week of continued administration. (From AMA Drug Evaluations Annual, 1994, p236)",False,http://www2.merriam-webster.com/cgi-bin/mwmednlm?book=medical&va=insomnia
45047883,Pentobarbital treats epilepsy,1156,"UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109; A short-acting barbiturate that is effective as a sedative and hypnotic (but not as an anti-anxiety) agent and is usually given orally. It is prescribed more frequently for sleep induction than for sedation but, like similar agents, may lose its effectiveness by the second week of continued administration. (From AMA Drug Evaluations Annual, 1994, p236)","Is the triple Pentobarbital treats epilepsy supported by the sentence UMLS Semantic Type: STY:T121; UMLS Semantic Type: STY:T109; A short-acting barbiturate that is effective as a sedative and hypnotic (but not as an anti-anxiety) agent and is usually given orally. It is prescribed more frequently for sleep induction than for sedation but, like similar agents, may lose its effectiveness by the second week of continued administration. (From AMA Drug Evaluations Annual, 1994, p236)",False,http://www.merriam-webster.com/medlineplus/epilepsy
